external_source_group,external_feature_name,excel_dataset_id,target_name,best_precursor_score,best_reverse_lag_score,precursor_minus_reverse_score
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,shallow_count,0.035061874536522764,0.03638934852628914,-0.0013274739897663757
kp_dst,dst_min_daily,気象庁_地震月報_カタログ編,deep_count,0.039468819942108616,0.017040783962025418,0.022428035980083198
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,count,0.029612030970138405,0.031788354675199165,-0.0021763237050607606
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,m3_flag,0.019821865006056715,0.014699794983001923,0.005122070023054792
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,m4_flag,0.017670062606694414,0.021874723252912127,-0.004204660646217714
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,m5_flag,0.038305311456144964,0.04091819825864876,-0.0026128868025037943
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,m6_flag,0.030687461734722598,0.023316740894217345,0.007370720840505253
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,max_magnitude,0.03046859043777226,0.014763971831423016,0.015704618606349245
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,energy,0.04755834473336481,0.024527402761648442,0.023030941971716366
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,mean_depth,0.0206498935425648,0.010527480293981574,0.010122413248583227
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,shallow_count,0.0230333490282916,0.032876264765570234,-0.009842915737278635
kp_dst,dst_max_daily,気象庁_地震月報_カタログ編,deep_count,0.03108029898563503,0.029135791433644285,0.0019445075519907463
kp_dst,dst_std_daily,気象庁_地震月報_カタログ編,count,0.02868567800801878,0.029262681883089555,-0.0005770038750707758
kp_dst,dst_std_daily,気象庁_地震月報_カタログ編,m3_flag,0.008498066731785443,0.006787849476637848,0.0017102172551475949
kp_dst,dst_std_daily,気象庁_地震月報_カタログ編,m4_flag,0.03205742710481463,0.019469340636641245,0.012588086468173384
kp_dst,dst_std_daily,気象庁_地震月報_カタログ編,m5_flag,0.014934502618350593,0.03586696315198098,-0.020932460533630383
