external_source_id,external_feature_name,excel_dataset_id,target_name,lag,lag_direction,n_samples,model_type,coefficient,p_value,fdr_q_value,standardized_effect_size,correlation,spearman,AUC,average_precision,RMSE,MAE,pseudo_R2,poisson_rate_ratio,train_period,test_period,status,error_message
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,energy,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,9954.188603951741,0.9803921568627451,0.9902951079421667,0.001531037416707534,0.001531037416707534,-0.30607788585056234,,,,,,1.2483447545806539,2024-05-10..2021-01-08,2022-08-07..2020-04-12,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,energy,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-153755.95598021708,0.35294117647058826,0.48055530835632293,-0.023648830074522592,-0.023648830074522592,-0.31326621255756815,,,,,,0.9437764429572625,2024-05-11..2024-03-26,2021-01-09..2020-04-13,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,energy,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-153755.95598021708,0.21568627450980393,0.3197984300804342,-0.023648830074522592,-0.023648830074522592,-0.31326621255756815,,,,,,0.9437764429572625,2024-05-11..2024-03-26,2021-01-09..2020-04-13,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,energy,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-153755.95598021708,0.35294117647058826,0.48055530835632293,-0.023648830074522592,-0.023648830074522592,-0.31326621255756815,,,,,,0.9437764429572625,2024-05-11..2024-03-26,2021-01-09..2020-04-13,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,energy,1D,external_precedes_target,1826,correlation+ols+logistic_probe,129380.93993670697,0.4117647058823529,0.5441824306815237,0.019884476796083288,0.019884476796083288,-0.30831662109396174,,,,,,1.1965146139421055,2024-05-12..2021-01-10,2022-08-09..2020-04-14,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,energy,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-43986.68765689515,0.7843137254901961,0.860832137733142,-0.006742759675468116,-0.006742759675468116,-0.31758202320738577,,,,,,1.4325943728821362,2024-05-14..2021-01-12,2022-08-11..2020-04-16,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,energy,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-167207.21486853674,0.21568627450980393,0.3197984300804342,-0.025588009512273628,-0.025588009512273628,-0.3111440305388103,,,,,,0.7647281972570309,2024-05-18..2021-07-17,2022-09-27..2020-04-20,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-0.0008617219457307118,0.0196078431372549,0.04084967320261438,-0.4452663243904136,-0.4452663243904136,-0.30659276340011354,,,,,,0.6342032495561302,2024-05-04..2021-01-02,2022-08-01..2020-04-06,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-0.0008958462849687861,0.0196078431372549,0.04084967320261438,-0.4613425308230708,-0.4613425308230708,-0.32723790168212635,,,,,,0.6232952905174679,2024-05-08..2021-01-06,2022-08-05..2020-04-10,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-0.0008870273359394982,0.0196078431372549,0.04084967320261438,-0.4559675415030691,-0.4559675415030691,-0.31043032004519006,,,,,,0.6269016047566252,2024-05-10..2021-01-08,2022-08-07..2020-04-12,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.0008870273359394982,0.0196078431372549,0.04084967320261438,-0.4559675415030691,-0.4559675415030691,-0.31043032004519006,,,,,,0.6269016047566252,2024-05-10..2021-01-08,2022-08-07..2020-04-12,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.0008870273359394982,0.0196078431372549,0.04084967320261438,-0.4559675415030691,-0.4559675415030691,-0.31043032004519006,,,,,,0.6269016047566252,2024-05-10..2021-01-08,2022-08-07..2020-04-12,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.0008870273359394982,0.0196078431372549,0.04084967320261438,-0.4559675415030691,-0.4559675415030691,-0.31043032004519006,,,,,,0.6269016047566252,2024-05-10..2021-01-08,2022-08-07..2020-04-12,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.000897085335179547,0.0196078431372549,0.04084967320261438,-0.4606887512036605,-0.4606887512036605,-0.3175259043903932,,,,,,0.6203354725549312,2024-05-11..2024-03-26,2021-01-09..2020-04-13,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.000897085335179547,0.0196078431372549,0.04084967320261438,-0.4606887512036605,-0.4606887512036605,-0.3175259043903932,,,,,,0.6203354725549312,2024-05-11..2024-03-26,2021-01-09..2020-04-13,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.000897085335179547,0.0196078431372549,0.04084967320261438,-0.4606887512036605,-0.4606887512036605,-0.3175259043903932,,,,,,0.6203354725549312,2024-05-11..2024-03-26,2021-01-09..2020-04-13,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-0.0008844216882465206,0.0196078431372549,0.04084967320261438,-0.453855153621739,-0.453855153621739,-0.3082720376171972,,,,,,0.6236318590370046,2024-05-12..2021-01-10,2022-08-09..2020-04-14,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.0008923302342626259,0.0196078431372549,0.04084967320261438,-0.4568350251737442,-0.4568350251737442,-0.31922597571419203,,,,,,0.6274343777755621,2024-05-14..2021-01-12,2022-08-11..2020-04-16,ok,
gbif,gbif_occurrences,気象庁_地震月報_カタログ編,max_magnitude,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-0.0008922169254180155,0.0196078431372549,0.04084967320261438,-0.45626509081163963,-0.45626509081163963,-0.3145570169589619,,,,,,0.6193061819428499,2024-05-18..2021-07-17,2022-09-27..2020-04-20,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-0.0774277255216118,0.0196078431372549,0.04084967320261438,-0.09989427882759679,-0.09989427882759679,-0.10658642304537061,,,,,,0.8861667922076373,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-0.04954252823268578,0.0392156862745098,0.07352941176470588,-0.06379010253868328,-0.06379010253868328,-0.06183903101727933,,,,,,0.923155882062514,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-0.06653193482939147,0.0196078431372549,0.04084967320261438,-0.08557789459551199,-0.08557789459551199,-0.09207430868424474,,,,,,0.9148751961226491,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.06653193482939147,0.0196078431372549,0.04084967320261438,-0.08557789459551199,-0.08557789459551199,-0.09207430868424474,,,,,,0.9148751961226491,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.06653193482939147,0.0196078431372549,0.04084967320261438,-0.08557789459551199,-0.08557789459551199,-0.09207430868424474,,,,,,0.9148751961226491,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.06653193482939147,0.0196078431372549,0.04084967320261438,-0.08557789459551199,-0.08557789459551199,-0.09207430868424474,,,,,,0.9148751961226491,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.08102950438004068,0.0196078431372549,0.04084967320261438,-0.10417948980937035,-0.10417948980937035,-0.11756544788862057,,,,,,0.8863954826783805,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.08102950438004068,0.0196078431372549,0.04084967320261438,-0.10417948980937035,-0.10417948980937035,-0.11756544788862057,,,,,,0.8863954826783805,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.08102950438004068,0.0196078431372549,0.04084967320261438,-0.10417948980937035,-0.10417948980937035,-0.11756544788862057,,,,,,0.8863954826783805,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-0.07164367679579589,0.0196078431372549,0.04084967320261438,-0.09209516851943449,-0.09209516851943449,-0.10196576906822598,,,,,,0.8837333657654063,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.04897853205995868,0.0196078431372549,0.04084967320261438,-0.06296014336542559,-0.06296014336542559,-0.0645769988915874,,,,,,0.9076562388549027,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,count,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-0.08401315891644758,0.0196078431372549,0.04084967320261438,-0.10796615435376755,-0.10796615435376755,-0.13126707719486694,,,,,,0.8820834612368273,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-0.009858892042003511,0.7254901960784313,0.8192486530371245,-0.008792195650113943,-0.008792195650113943,-0.00588321545656514,0.49604142531499956,,,,,0.9743567935014018,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-0.006143964024419388,0.7843137254901961,0.860832137733142,-0.005468374329165914,-0.005468374329165914,-0.0031194129903969157,0.4978997873141017,,,,,0.9767373272195268,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,0.0017615798584644828,1.0,1.0,0.001566216294268211,0.001566216294268211,0.0014805859111469133,0.5009751289855282,,,,,0.9728706524094067,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,0.0017615798584644828,0.9803921568627451,0.9902951079421667,0.001566216294268211,0.001566216294268211,0.0014805859111469133,0.5009751289855282,,,,,0.9728706524094067,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,0.0017615798584644828,0.9019607843137255,0.9439124487004104,0.001566216294268211,0.001566216294268211,0.0014805859111469133,0.5009751289855282,,,,,0.9728706524094067,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,0.0017615798584644828,0.9803921568627451,0.9902951079421667,0.001566216294268211,0.001566216294268211,0.0014805859111469133,0.5009751289855282,,,,,0.9728706524094067,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.0040586895448509065,0.9411764705882353,0.9658595479240727,-0.0036071468497933484,-0.0036071468497933484,-0.004321562581496569,0.49710110982414146,,,,,0.9709399799196984,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.0040586895448509065,0.9215686274509803,0.9544439179584376,-0.0036071468497933484,-0.0036071468497933484,-0.004321562581496569,0.49710110982414146,,,,,0.9709399799196984,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.0040586895448509065,0.9019607843137255,0.9439124487004104,-0.0036071468497933484,-0.0036071468497933484,-0.004321562581496569,0.49710110982414146,,,,,0.9709399799196984,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-0.0025270176327136036,0.9607843137254902,0.9803921568627452,-0.002245481188737564,-0.002245481188737564,-0.0006514097181190889,0.4995552972605027,,,,,0.982827252077675,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.008827707370935398,0.7450980392156863,0.8351036554098601,-0.00784240314328182,-0.00784240314328182,-0.002024022666430485,0.4986382198784527,,,,,0.9834465202303675,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m4_flag,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-0.008735720652302983,0.8235294117647058,0.8865747255840134,-0.007755825875806746,-0.007755825875806746,-0.005763195613077649,0.49614456821098935,,,,,0.9686929827513215,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-0.040298539631306536,0.21568627450980393,0.3197984300804342,-0.03364124523865596,-0.03364124523865596,-0.038304925708340744,0.4762336327803115,,,,,0.8578332710044477,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-0.01867727657894371,0.5098039215686274,0.6462303231151616,-0.015603746927468923,-0.015603746927468923,-0.016064478670857377,0.49001763678235044,,,,,0.8950751592710843,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-0.024263001046983212,0.3333333333333333,0.4580152671755725,-0.02027378255211113,-0.02027378255211113,-0.02084423960475065,0.48705584918541417,,,,,0.9696658879895597,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.024263001046983212,0.35294117647058826,0.48055530835632293,-0.02027378255211113,-0.02027378255211113,-0.02084423960475065,0.48705584918541417,,,,,0.9696658879895597,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.024263001046983212,0.45098039215686275,0.5856888209829386,-0.02027378255211113,-0.02027378255211113,-0.02084423960475065,0.48705584918541417,,,,,0.9696658879895597,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-0.024263001046983212,0.45098039215686275,0.5856888209829386,-0.02027378255211113,-0.02027378255211113,-0.02084423960475065,0.48705584918541417,,,,,0.9696658879895597,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.030376153726394236,0.2549019607843137,0.36705882352941177,-0.025382897866668943,-0.025382897866668943,-0.027582549814708156,0.4828672443674177,,,,,0.8849616371744363,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.030376153726394236,0.21568627450980393,0.3197984300804342,-0.025382897866668943,-0.025382897866668943,-0.027582549814708156,0.4828672443674177,,,,,0.8849616371744363,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-0.030376153726394236,0.19607843137254902,0.2975895248487253,-0.025382897866668943,-0.025382897866668943,-0.027582549814708156,0.4828672443674177,,,,,0.8849616371744363,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-0.05479407010302601,0.058823529411764705,0.10652148183216949,-0.04576561960302297,-0.04576561960302297,-0.04620929363008887,0.4713080689855177,,,,,0.9293417643410157,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-0.031973808881908636,0.3137254901960784,0.4364033093917629,-0.026717963562385587,-0.026717963562385587,-0.022458204382998975,0.48604572872151,,,,,0.8913300749352839,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,m5_flag,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-0.004044305492876582,0.8823529411764706,0.9309702779118681,-0.0033815996471470095,-0.0033815996471470095,-0.006884680958476449,0.4957187040340938,,,,,0.9231721408526068,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,186372.38928536346,0.6078431372549019,0.7333228197445197,0.012662134061324815,0.012662134061324815,-0.03648964517308744,,,,,,1.457667722199526,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-205020.6784103818,0.5686274509803921,0.6943890174794477,-0.01394015688005812,-0.01394015688005812,-0.016207700512174635,,,,,,0.6692029817376971,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-413784.1542533253,0.19607843137254902,0.2975895248487253,-0.028145075710224298,-0.028145075710224298,-0.020409451912059402,,,,,,0.7407786712958112,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-413784.1542533253,0.1568627450980392,0.2512036843207034,-0.028145075710224298,-0.028145075710224298,-0.020409451912059402,,,,,,0.7407786712958112,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-413784.1542533253,0.2549019607843137,0.36705882352941177,-0.028145075710224298,-0.028145075710224298,-0.020409451912059402,,,,,,0.7407786712958112,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-413784.1542533253,0.17647058823529413,0.2757352941176471,-0.028145075710224298,-0.028145075710224298,-0.020409451912059402,,,,,,0.7407786712958112,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-223767.69354106003,0.6470588235294118,0.7652469660663215,-0.01522416747012055,-0.01522416747012055,-0.02472231543621201,,,,,,0.6428278329544211,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-223767.69354106003,0.49019607843137253,0.627562547067191,-0.01522416747012055,-0.01522416747012055,-0.02472231543621201,,,,,,0.6428278329544211,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-223767.69354106003,0.6078431372549019,0.7333228197445197,-0.01522416747012055,-0.01522416747012055,-0.02472231543621201,,,,,,0.6428278329544211,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-112159.91828291537,0.6666666666666666,0.78125,-0.007629491741534902,-0.007629491741534902,-0.031109288366285213,,,,,,0.8155706922634124,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-112196.1391493585,0.7647058823529411,0.8475804114749347,-0.00763142867291782,-0.00763142867291782,-0.015489387837821849,,,,,,0.7758282962410695,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,energy,7D,external_precedes_target,1820,correlation+ols+logistic_probe,62049.649176009116,0.7647058823529411,0.8475804114749347,0.004219034456482734,0.004219034456482734,-0.013735849132189127,,,,,,0.964099595528303,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-8.670930301502018e-05,0.37254901960784315,0.5019373018668546,-0.019804341790407007,-0.019804341790407007,-0.03289553556835833,,,,,,0.9534919692388476,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,-3D,target_precedes_external,1824,correlation+ols+logistic_probe,-6.709771066045527e-05,0.6274509803921569,0.7449945677479436,-0.015277076432241826,-0.015277076432241826,-0.015486335419900844,,,,,,0.9622725415501817,2020-01-01..2023-06-29,2023-06-30..2024-12-28,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,-1D,target_precedes_external,1826,correlation+ols+logistic_probe,-6.785728363931027e-05,0.5686274509803921,0.6943890174794477,-0.015425598429325421,-0.015425598429325421,-0.0192764808067717,,,,,,0.9678252258010211,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,-12H,target_precedes_external,1826,correlation+ols+logistic_probe,-6.785728363931027e-05,0.5686274509803921,0.6943890174794477,-0.015425598429325421,-0.015425598429325421,-0.0192764808067717,,,,,,0.9678252258010211,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,-6H,target_precedes_external,1826,correlation+ols+logistic_probe,-6.785728363931027e-05,0.5686274509803921,0.6943890174794477,-0.015425598429325421,-0.015425598429325421,-0.0192764808067717,,,,,,0.9678252258010211,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,-1H,target_precedes_external,1826,correlation+ols+logistic_probe,-6.785728363931027e-05,0.5490196078431373,0.6806028196402529,-0.015425598429325421,-0.015425598429325421,-0.0192764808067717,,,,,,0.9678252258010211,2020-01-01..2023-07-01,2023-07-02..2024-12-30,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,1H,external_precedes_target,1827,correlation+ols+logistic_probe,-5.752964862667035e-05,0.7058823529411765,0.8062108091967752,-0.013068448377122188,-0.013068448377122188,-0.022768518541291055,,,,,,0.9581320608024064,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,6H,external_precedes_target,1827,correlation+ols+logistic_probe,-5.752964862667035e-05,0.5686274509803921,0.6943890174794477,-0.013068448377122188,-0.013068448377122188,-0.022768518541291055,,,,,,0.9581320608024064,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,12H,external_precedes_target,1827,correlation+ols+logistic_probe,-5.752964862667035e-05,0.5294117647058824,0.6645335958651243,-0.013068448377122188,-0.013068448377122188,-0.022768518541291055,,,,,,0.9581320608024064,2020-01-01..2023-07-01,2023-07-02..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,1D,external_precedes_target,1826,correlation+ols+logistic_probe,-7.432996337656361e-05,0.49019607843137253,0.627562547067191,-0.016882465186597816,-0.016882465186597816,-0.03263573012209989,,,,,,0.96830630634991,2020-01-02..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,3D,external_precedes_target,1824,correlation+ols+logistic_probe,-5.8094980342862055e-05,0.6666666666666666,0.78125,-0.013197264168210873,-0.013197264168210873,-0.017559219694580235,,,,,,0.9642206894791889,2020-01-04..2023-07-02,2023-07-03..2024-12-31,ok,
tepco,tepco_demand_mean_10mw,気象庁_地震月報_カタログ編,max_magnitude,7D,external_precedes_target,1820,correlation+ols+logistic_probe,-3.082831975282749e-05,0.7254901960784313,0.8192486530371245,-0.007004689525963114,-0.007004689525963114,-0.010242561039060122,,,,,,0.9641029236446956,2020-01-08..2023-07-04,2023-07-05..2024-12-31,ok,
tepco,tepco_demand_max_10mw,気象庁_地震月報_カタログ編,count,-7D,target_precedes_external,1820,correlation+ols+logistic_probe,-0.04158785262275788,0.0196078431372549,0.04084967320261438,-0.07604027740889038,-0.07604027740889038,-0.06743440001896484,,,,,,0.916570502131102,2020-01-01..2023-06-27,2023-06-28..2024-12-24,ok,
